id,name,emission,lat,lon
1897069,UltraTech Kharia Khangar Cement Plant,888696.2524300001,26.6050366648503,73.683366895085
1896902,Birla Satna Cement Plant,873721.886589,24.5960090594551,80.8590679345893
42547359,Shree Cement Guntur Cement Plant,867799.6967699999,16.5200488353079,79.7316939300208
1897046,Shree Cement Raipur Cement Plant,867799.6967699999,21.602683028464,82.0429344143596
1896929,Dalmia Cement YSR Cement Plant,864795.432498,14.9312497947235,78.3404733098752
1897009,NU Vista Risda Cement Plant,862992.34144,21.6319165241341,82.1089060302186
1897023,Penna Cement Industries Talaricheruvu Cement Plant,860297.253774,14.9517822780626,78.0759569624685
1897012,Nuvoco Vistas Nimbol Cement Plant,853793.719847,26.3324034798789,73.8494489406955
1896951,India Cements Sankarnagar Cement Plant,822820.20463,8.78943659738363,77.7320859691945
1897057,UltraTech Dalla Cement Plant,814250.9612260001,24.450364765198,83.0404597108685
1896954,Trinetra Cement Banswara Cement Plant,813367.8261040001,23.6026679853053,74.2553550953155
1897024,Penna Cement Industries Tandur Cement Plant,812372.6955290001,17.295859104991,77.5048795839152
1896957,JK Cement Gotan Cement Plant,781408.99668,26.6443862020647,73.7278819215861
42547298,JK Cement Panna Cement Plant,774093.6262299999,24.3279317599125,79.9674853620885
1896975,Kesoram Industries Basanth Nagar Cement Plant,771788.1270300001,18.712560064791,79.4046548769584
1896980,ACC Jamul Cement Plant,767483.3181329999,21.2387846415109,81.3829493105723
32438546,India Cements Wadapally Cement Plant,747685.528688,16.6960013607638,79.6484671898708
1897108,Deccan Cements Wadappally Cement Plant,722484.515035,16.7106019688101,79.7111161156498
1896930,Dalmia Cement Dalmiapuram Cement Plant,700883.498623,10.9681930320678,78.9470620608099
1897071,UltraTech Reddipalayam Cement Plant,696658.411808,11.1060895277237,79.1720723544248
1897135,Ultratech Dalla Super 6 Vilemar Kundi Cement Plant,696350.0563899999,24.4464304771519,83.0753003395595
42547251,Ambuja Cements Marwar Mundwa Cement Plant,694239.7574299999,27.0804388628162,73.8160410501261
32438646,Panyam Cements and Mineral Industries Kurnool Cement Plant,691081.2096509999,15.5007116443575,78.2107234249974
32438580,Nuvoco Vistas Arasmeta Cement Plant,685263.663275,21.9681450176565,82.3497028642457
42547271,Asia Fine Cements Rajpura Cement Plant,671512.6876599999,30.4235823863297,76.7172299205511
1896918,UltraTech Baikunth Cement Plant,657283.509926,21.4968610873131,81.784302047522
1897073,UltraTech Baga Cement Plant,653202.21417,31.3283257135563,76.8945252598973
1896925,Chettinad Cement Puliyur Cement Plant,629863.396188,10.9371654032441,78.152146354638
1896979,ACC Chanda Cement Plant,604346.92439,19.9201159037943,79.1130966171601
1896977,ACC Bargarh Cement Plant,597034.5896910001,21.3708965278432,83.6166922411605
1897013,Nuvoco Vistas Chittor Cement Plant,592430.8321799999,24.7139086802815,74.6703094383894
42547381,Ramco Cements Kalavatala Cement Plant,580570.21968,15.0797583563915,78.1392031583458
32438647,Parasakti Cement Goli Cement Plant,572344.880974,16.6246606860437,79.5021750432401
1896988,Ambuja Cements Rabriyawas Cement Plant,554895.7934000001,26.2989435476732,74.1261492278424
1897026,Penna Cement Industries Ganeshpahad Cement Plant,554706.109709,16.7168842619819,79.6933959827728
1897110,Siddhi Cement Sutrapada Cement Plant,539910.18375,20.8674980571494,70.5670595547496
32438630,Bhavya Cements Guntur Cement Plant,529077.114133,16.6545869291299,79.8157951417104
1896983,ACC Lakheri Cement Plant,500988.673401,25.6717019189872,76.1892743250893
1896948,India Cements Chilamakuru Cement Plant,497667.43197100004,14.6643769992481,78.4581989195883
1897099,Andhra Cements Dachepalli Cement Plant,481942.054719,16.6478909567651,79.7023137960056
32438655,Star Cement East Jaintia Hills Cement Plant,458946.780637,25.1780856720923,92.3902610600351
42547307,Sagar Cements Jeerabad Cement Plant,447675.12509999995,22.3869548687266,75.074747726336
1897063,UltraTech Jafrabad Cement Plant,442973.3757989999,20.8684192549259,71.3977359558793
1896950,India Cements Sankari West Cement Plant,431326.65554999997,11.4535177313504,77.8290542452629
1897106,Amrit Cement East Jaintia Hills Cement Plant,413798.615146,25.2431964550887,92.3447962115358
1897123,Saurashtra Cement Ranavav Cement Plant,407685.593961,21.7045885072573,69.719678447752
1897127,Sri Lalitha Nalgonda Cement Plant,400717.90501,16.7350674838988,79.8817499368289
1896933,Dalmia DSP Banjari Cement Plant,397844.171857,24.6707566020703,83.9883796004156
1896942,Zuari Cement Sitapuram Cement Plant,371286.64783100004,16.8318725616501,80.0370528353361
1896981,ACC Chaibasa Cement Plant,359389.23273999995,22.4235179411188,85.7539848812731
1896913,Cement Corp of India Tandur Cement Plant,335268.634554,17.334894555665,77.4842377420478
32438558,KCP Macherla Cement Plant,334839.38009800005,16.4689724267052,79.435449568759
1896927,Dalmia Cement East Jaintia Hills Cement Plant,329033.416722,25.1908344864227,92.3599422488058
42547340,Purbachal Cement Sarutari Cement Plant,326802.84132999997,26.0615552839347,91.8828398378786
32438547,India Cements Yerraguntla Cement Plant,323547.011078,14.642798049031,78.5286454875891
1897115,Khyber Khunmoh Cement Plant,309345.5660569999,34.0778424425334,74.976104789433
32438638,Hills Cement East Jaintia Hills Cement Plant,307381.47947499994,25.2258065460325,92.3874985119779
32438641,Suvarna Cements Nalgonda Cement Plant,302077.567208,16.7975983031784,79.9123023830604
42547435,ACC Ametha Cement Plant,289266.56558999995,24.00940840045,80.5287533424985
1897004,Malabar Cements Walayar Cement Plant,288453.146666,10.8500541075405,76.8352377988354
32438569,ACC Madukkarai Cement Plant,259054.45227000004,10.9064964398375,76.955896184809
1897011,Nuvoco Vistas Sonadih Cement Plant,256474.97761,21.7305874879973,82.2140084080225
1897101,BCI Bagalkot Cement Plant,240576.81506000002,16.1775560433485,75.6808916795177
1897118,Meghalaya Cements Umbadoh Cement Plant,232851.2825,25.2045002919731,92.3839060096473
1897107,DCM Shriram Cement Kota Cement Plant,227782.1352649,25.137444864366,75.8877901138637
32438636,Max Cement East Jaintia Hills Cement Plant,216164.25081500004,25.2398340803312,92.3903470151385
1897112,JUD Cements East Jaintia Hills Cement Plant,200371.0396,25.1928021362536,92.4004273445755
1897102,Barak Valley Cements Badarpur Cement Plant,170456.19744380002,24.8657113364322,92.5818020817217
42547276,Trumboo Cement Wuyan Cement Plant,163401.42066,34.0535619419411,74.9740972351171
1897129,Tamilnadu Cements Alangalum Cement Plant,158899.62725000002,9.3745906905239,77.6786427912076
32438537,Heidelbergcement Tumkur Cement Plant,155344.50362,13.2701708041261,76.7229232085034
42547432,RNB Cements Umiam Cement Plant,146545.27412,25.6642635944148,91.9108329662736
1897130,Tata Chemicals Mithapur Cement Plant,142502.30483200002,22.4009760811587,69.0192928329428
1896914,Cement Corp of India Rajban Cement Plant,136108.3077101,30.5210143543418,77.6608675516876
42547386,Kakatiya Cement Dondapadu Cement Plant,132959.51215599998,17.1856451832568,80.5647487374034
42547376,Dhandapani Thathamangalam Cement Plant,127144.87809999999,10.9445872638051,78.7324366508533
32438653,Sri Chakra Cements Guntur Cement Plant,106448.0573289,16.3808150115075,79.724473011766
1897131,Toshali Cement Ampavalli Cement Plant,99188.0504277,18.4074043322647,82.9734932819947
1897020,Orient Cement Devapur Cement Plant,98041.81291300002,19.0338971967421,79.3483787281879
1896912,Cement Corp of India Bokajan Cement Plant,88639.67477000001,26.0204696681809,93.7658824840666
32438640,Jammu & Kashmir Cements Khrew I Cement Plant,80156.30405,34.032233805246,75.0159003699733
42547427,Jeppiaar Alathur Cement Plant,73530.63929700002,11.1874906182361,79.052857675185
42546500,Mawmluh-Cherra Cements Cherrapunji‎ Cement Plant,66131.93468199999,25.2602031465293,91.7107198073757
42547394,Vijay Puthanampatti Cement Plant,48348.91351,11.0454952904906,78.7090774968347
42546499,Satguru Jeerabad Cement Plant,40290.761258,22.4197855571523,75.0689639509459
42547436,Srikalahasthi Rachagunneri Cement Plant,30112.042624999995,13.7174294670425,79.6275590706445
