,,path,adjusted_distance,actual_distance,hop_count,source_id,sink_id
31922459,10273,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280', 'sink_10273']",1041.0314312994324,3373.7478169826945,6,source_id_31922459,sink_id_10273
31922459,10274,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280', 'sink_10274']",1071.5011676823217,3526.096498897142,6,source_id_31922459,sink_id_10274
31922459,10275,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280', 'sink_10275']",1025.533990458759,3296.2606127793288,6,source_id_31922459,sink_id_10275
31922459,10276,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10276']",533.2691645491323,916.64013151889,4,source_id_31922459,sink_id_10276
31922459,10277,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277']",533.21890662448,916.4893577449335,4,source_id_31922459,sink_id_10277
31922459,10278,"['source_31922459', 'source_31922458', 'sink_10278']",441.50444507687286,641.345973102112,3,source_id_31922459,sink_id_10278
31922459,10279,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279']",614.9992532299582,1243.610744166846,5,source_id_31922459,sink_id_10279
31922459,10280,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280']",615.02307076148,1243.7060142929333,5,source_id_31922459,sink_id_10280
31922459,10281,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279', 'source_31922457', 'source_31922462', 'sink_10281']",904.4758860185472,2824.070496624177,8,source_id_31922459,sink_id_10281
31922459,10282,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10282']",526.2532285816229,895.5923236163623,4,source_id_31922459,sink_id_10282
31922459,10283,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280', 'sink_10283']",847.8448646768963,2407.8149838700147,6,source_id_31922459,sink_id_10283
31922459,10284,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10284']",611.3136755643676,1228.8684335044836,5,source_id_31922459,sink_id_10284
31922459,10285,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280', 'sink_10285']",893.0396746739578,2633.7890338553225,6,source_id_31922459,sink_id_10285
31922459,10286,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279', 'sink_10286']",712.7905905763375,1732.5674308987427,6,source_id_31922459,sink_id_10286
31922459,10287,"['source_31922459', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279', 'sink_10287']",712.7747790858061,1732.4883734460857,6,source_id_31922459,sink_id_10287
31922460,10273,"['source_31922460', 'source_31922458', 'source_31922459', 'sink_10273']",800.4701560546541,2000.159377605096,4,source_id_31922460,sink_id_10273
31922460,10274,"['source_31922460', 'source_31922458', 'source_31922459', 'sink_10274']",832.5052034085825,2096.2645196668814,4,source_id_31922460,sink_id_10274
31922460,10275,"['source_31922460', 'source_31922458', 'source_31922459', 'sink_10275']",804.7348550844592,2012.9534746945114,4,source_id_31922460,sink_id_10275
31922460,10276,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10276']",431.8160635140231,815.1870304837809,4,source_id_31922460,sink_id_10276
31922460,10277,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277']",431.7658055893709,815.0362567098243,4,source_id_31922460,sink_id_10277
31922460,10278,"['source_31922460', 'source_31922458', 'sink_10278']",340.05134404176374,539.8928720670028,3,source_id_31922460,sink_id_10278
31922460,10279,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279']",513.546152194849,1142.1576431317367,5,source_id_31922460,sink_id_10279
31922460,10280,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280']",513.5699697263709,1142.252913257824,5,source_id_31922460,sink_id_10280
31922460,10281,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279', 'source_31922457', 'source_31922462', 'sink_10281']",803.0227849834381,2722.6173955890677,8,source_id_31922460,sink_id_10281
31922460,10282,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10282']",424.8001275465138,794.1392225812531,4,source_id_31922460,sink_id_10282
31922460,10283,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10280', 'sink_10283']",746.3917636417873,2306.3618828349054,6,source_id_31922460,sink_id_10283
31922460,10284,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10284']",509.8605745292585,1127.4153324693746,5,source_id_31922460,sink_id_10284
31922460,10285,"['source_31922460', 'source_31922458', 'source_31922459', 'sink_10285']",735.763385259744,1806.0390652203662,4,source_id_31922460,sink_id_10285
31922460,10286,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279', 'sink_10286']",611.3374895412284,1631.1143298636334,6,source_id_31922460,sink_id_10286
31922460,10287,"['source_31922460', 'source_31922458', 'sink_10278', 'sink_10277', 'sink_10279', 'sink_10287']",611.321678050697,1631.0352724109764,6,source_id_31922460,sink_id_10287
